turbine_id,date_measure,wind_speed,vibration_level,temperature,power_output,maintenance_done,failure_within_7d,time_to_failure_days,technician_id,planned_intervention_date
36,2024-10-23,13.89,3.3,42.3,817.0,0,0,37.9,149,2024-11-12
9,2024-02-26,10.45,4.5,43.3,654.9,0,0,30.2,130,2024-03-08
21,2024-03-25,13.08,3.21,50.1,882.1,0,0,39.0,112,2024-04-17
42,2024-04-20,7.76,1.37,42.6,537.7,0,0,46.7,138,2024-05-16
47,2024-05-04,8.47,3.2,49.0,550.9,1,0,21.8,146,2024-05-19
50,2024-11-20,14.54,5.04,47.8,846.3,0,0,24.8,114,2024-11-21
48,2024-09-24,15.55,1.71,46.2,920.1,0,0,41.3,139,2024-10-14
28,2024-07-17,8.06,3.03,72.7,574.5,0,0,11.4,140,2024-08-14
11,2024-07-16,14.68,2.77,54.1,988.6,0,0,25.3,125,2024-08-06
42,2024-11-19,9.87,3.1,34.2,544.7,0,0,43.4,132,2024-11-30
41,2024-06-12,12.07,3.19,48.7,664.5,0,0,33.6,113,2024-06-29
50,2024-03-23,17.67,4.14,37.1,987.7,0,0,31.9,147,2024-04-03
33,2024-02-19,15.23,3.08,49.5,980.2,0,0,26.4,150,2024-03-13
8,2024-04-30,15.18,4.28,31.2,836.7,1,0,21.1,150,2024-05-22
26,2024-08-26,19.64,2.88,33.9,1243.5,0,0,42.0,137,2024-09-14
23,2024-06-20,9.18,2.65,48.4,594.7,0,0,34.5,102,2024-07-02
43,2024-06-02,8.06,2.33,55.0,439.8,0,0,30.2,118,2024-06-08
20,2024-06-24,9.11,1.18,50.0,671.8,0,0,43.9,122,2024-07-12
17,2024-12-21,10.98,3.28,53.5,541.9,0,0,31.4,148,2024-12-31
5,2024-12-30,2.58,5.05,48.7,287.7,1,1,6.4,127,2025-01-26
42,2024-02-28,11.17,3.46,46.7,695.7,0,0,29.1,127,2024-03-01
38,2024-02-11,9.82,3.69,40.0,423.4,0,0,37.6,107,2024-03-07
3,2024-03-30,15.14,2.59,53.1,1035.5,1,0,23.2,140,2024-04-22
22,2024-11-06,13.41,2.76,55.2,882.4,1,0,16.4,117,2024-11-21
24,2024-06-16,9.6,3.98,44.4,541.6,0,0,32.9,104,2024-07-15
24,2024-11-11,14.36,5.01,43.8,784.4,1,0,10.6,150,2024-12-02
46,2024-08-24,14.89,4.49,60.9,768.1,0,0,12.8,109,2024-08-26
8,2024-07-20,8.93,3.81,44.8,728.8,0,0,29.6,100,2024-08-01
16,2024-04-12,10.03,3.04,45.8,527.8,0,0,30.5,103,2024-05-07
10,2024-05-05,3.1,3.21,49.8,84.8,1,0,22.6,123,2024-05-28
13,2024-02-23,7.64,2.25,44.0,479.7,0,0,45.2,105,2024-02-28
46,2024-07-08,9.03,1.55,36.8,410.8,0,0,51.0,142,2024-07-13
48,2024-04-12,12.3,1.87,48.8,659.3,0,0,42.9,126,2024-05-09
3,2024-04-16,8.22,3.05,44.6,572.7,0,0,39.4,116,2024-04-18
32,2024-01-15,9.95,2.71,63.4,633.9,0,0,22.1,100,2024-02-12
12,2024-10-18,7.1,1.53,52.9,395.0,0,0,39.2,124,2024-11-03
10,2024-12-08,12.68,2.96,39.0,762.5,1,0,25.3,107,2025-01-01
15,2024-06-30,13.7,2.68,52.3,786.8,0,0,44.1,149,2024-07-07
10,2024-07-14,13.61,1.83,48.1,811.6,0,0,46.7,114,2024-07-24
25,2024-12-03,12.05,2.63,58.1,662.0,0,0,30.4,124,2024-12-25
50,2024-07-05,5.84,2.68,39.8,303.7,1,0,34.4,100,2024-07-10
30,2024-08-15,9.52,2.38,46.9,522.4,0,0,45.1,106,2024-08-18
37,2024-06-05,10.37,3.93,44.0,564.2,0,0,27.7,110,2024-06-23
25,2024-07-06,10.39,1.1,45.6,706.7,0,0,48.1,102,2024-07-07
1,2024-07-09,12.3,1.01,36.1,799.6,0,0,53.8,137,2024-08-06
5,2024-09-16,17.7,3.0,50.8,987.5,0,0,35.8,148,2024-10-06
14,2024-08-08,15.25,3.1,49.2,819.4,0,0,33.2,150,2024-08-29
13,2024-07-02,8.05,3.4,57.9,470.4,0,0,24.9,113,2024-07-17
43,2024-01-28,14.71,2.46,44.9,1055.2,1,0,24.5,140,2024-02-16
43,2024-11-26,14.56,2.08,40.9,791.5,1,0,36.0,125,2024-12-24
43,2024-11-20,8.78,2.99,52.9,513.6,0,0,26.0,102,2024-11-21
32,2024-03-08,15.4,2.56,37.1,930.8,1,0,27.9,104,2024-03-16
28,2024-04-17,11.36,4.55,55.8,672.8,0,0,12.6,127,2024-05-08
33,2024-12-21,6.36,2.68,55.8,345.0,0,0,27.2,121,2024-12-25
21,2024-04-27,13.82,2.95,57.6,921.7,1,0,14.5,100,2024-05-05
34,2024-10-23,12.87,5.48,48.8,808.4,0,0,21.5,147,2024-10-24
40,2024-10-13,11.09,2.81,40.1,733.0,0,0,41.8,137,2024-10-15
39,2024-11-10,11.85,3.56,46.1,758.2,0,0,38.3,125,2024-11-23
31,2024-01-06,9.12,3.65,48.8,618.9,0,0,36.5,150,2024-01-26
3,2024-06-25,14.44,3.73,39.4,993.2,0,0,37.3,149,2024-06-28
37,2024-07-25,11.83,3.29,58.3,816.1,1,0,11.6,149,2024-08-23
19,2024-11-01,12.67,3.19,50.8,945.9,0,0,30.4,113,2024-11-24
38,2024-03-22,13.43,3.1,36.1,903.1,0,0,43.9,144,2024-04-11
27,2024-04-21,7.38,2.42,63.8,389.3,0,0,21.6,125,2024-04-24
45,2024-03-06,8.42,3.33,46.0,573.2,0,0,42.5,137,2024-03-22
17,2024-10-05,3.16,5.03,34.1,246.4,0,0,34.4,143,2024-11-01
47,2024-12-30,14.26,4.21,36.7,1009.2,1,0,14.9,108,2025-01-06
43,2024-02-21,7.15,3.3,59.9,351.7,0,0,21.1,122,2024-03-08
17,2024-03-26,12.53,3.86,63.2,796.5,0,0,20.0,106,2024-04-12
25,2024-04-22,13.48,2.13,55.1,754.6,0,0,33.8,114,2024-05-13
27,2024-11-20,14.41,2.74,58.2,905.6,0,0,31.2,121,2024-12-17
39,2024-06-11,7.18,3.95,57.2,413.9,0,0,21.1,143,2024-06-15
35,2024-04-12,11.74,4.49,50.6,742.7,1,0,15.7,143,2024-04-14
43,2024-04-27,18.68,2.23,48.3,1008.0,0,0,40.0,119,2024-04-30
19,2024-08-06,18.86,2.52,50.4,1194.9,0,0,46.3,116,2024-08-14
26,2024-05-21,15.95,5.18,52.4,973.4,0,0,21.4,127,2024-06-01
22,2024-02-21,13.35,3.1,37.6,813.2,1,0,21.0,146,2024-03-18
46,2024-10-26,7.98,4.82,52.3,634.8,1,0,14.6,149,2024-11-11
16,2024-06-03,14.87,3.21,59.6,861.9,0,0,29.5,111,2024-06-25
30,2024-04-03,11.37,3.25,42.9,709.5,0,0,39.7,109,2024-04-20
7,2024-09-22,14.24,2.69,41.9,862.5,0,0,44.9,136,2024-10-20
43,2024-09-29,9.47,3.94,49.8,584.0,1,0,8.8,115,2024-10-09
20,2024-02-26,11.31,4.36,38.5,856.2,0,0,26.6,110,2024-03-17
18,2024-01-27,12.66,1.96,31.8,764.5,0,0,48.0,101,2024-02-04
30,2024-01-17,12.99,2.65,56.5,733.7,1,0,21.4,120,2024-01-24
25,2024-10-06,13.97,3.92,40.5,988.2,0,0,37.7,119,2024-11-04
43,2024-08-16,9.68,2.87,45.2,556.4,0,0,45.5,128,2024-08-17
27,2024-10-16,6.63,2.51,38.9,269.2,0,0,50.2,110,2024-10-24
26,2024-08-16,18.5,4.01,57.8,1050.7,1,1,6.8,136,2024-08-28
6,2024-05-26,21.96,4.1,53.5,1217.7,0,0,29.3,134,2024-05-30
2,2024-08-03,13.79,2.55,42.6,683.4,1,0,33.7,123,2024-08-26
20,2024-09-20,6.7,3.21,33.2,373.2,0,0,40.4,109,2024-10-01
50,2024-05-25,8.91,1.79,41.5,528.8,0,0,47.2,125,2024-06-08
46,2024-11-30,14.04,2.1,50.7,936.6,1,0,24.4,134,2024-12-09
32,2024-11-24,17.36,3.12,46.9,1092.2,0,0,26.1,119,2024-12-20
32,2024-10-19,7.15,3.03,46.1,475.6,0,0,38.1,113,2024-11-01
20,2024-12-28,11.5,2.03,47.1,618.7,0,0,45.0,125,2025-01-20
9,2024-05-22,12.78,2.28,52.6,837.8,0,0,36.8,118,2024-06-10
1,2024-02-11,15.46,1.93,44.6,1038.8,0,0,46.1,120,2024-03-10
17,2024-06-25,10.63,3.46,49.5,669.1,0,0,31.5,117,2024-07-13
16,2024-09-29,5.74,1.03,35.1,378.5,1,0,30.8,115,2024-10-28
10,2024-10-11,14.48,1.99,70.5,767.9,1,0,15.3,136,2024-11-01
13,2024-05-21,16.5,1.14,42.2,1074.3,1,0,35.0,123,2024-05-23
2,2024-04-16,11.67,3.42,47.0,842.6,0,0,31.4,123,2024-04-21
31,2024-06-11,13.62,1.2,50.7,843.1,1,0,34.7,133,2024-07-04
47,2024-10-20,10.1,3.03,40.9,558.6,1,0,30.0,118,2024-10-22
35,2024-01-23,8.62,4.64,45.1,504.1,0,0,29.2,105,2024-01-29
23,2024-04-29,16.11,4.67,45.0,932.7,1,0,16.1,143,2024-05-22
22,2024-03-24,13.55,1.19,35.9,784.2,0,0,48.2,102,2024-04-04
16,2024-10-21,13.96,3.3,49.4,889.5,1,0,17.4,129,2024-10-28
8,2024-06-20,18.01,2.01,28.5,1102.9,0,0,53.1,113,2024-06-26
30,2024-02-01,7.78,1.81,62.5,547.2,0,0,28.4,110,2024-02-11
29,2024-04-05,9.79,2.89,52.9,617.2,0,0,28.3,102,2024-04-30
1,2024-01-17,12.63,4.23,51.4,688.8,0,0,25.8,145,2024-01-31
21,2024-06-22,9.74,3.6,27.6,544.5,0,0,38.8,121,2024-07-20
14,2024-12-30,15.13,2.28,37.1,862.9,0,0,48.9,117,2025-01-20
9,2024-07-26,11.25,3.71,58.9,660.1,1,1,2.1,137,2024-08-03
36,2024-11-13,8.03,0.76,86.5,625.4,0,0,8.1,101,2024-11-18
27,2024-09-28,12.26,2.25,56.9,892.2,0,0,36.6,128,2024-10-26
32,2024-11-18,12.68,2.18,55.4,827.8,0,0,30.3,125,2024-12-15
36,2024-04-23,15.74,3.08,50.2,953.8,0,0,30.9,128,2024-04-27
50,2024-12-13,13.57,2.8,36.5,705.4,0,0,34.5,106,2024-12-23
41,2024-03-28,13.84,2.86,55.0,848.3,0,0,35.0,148,2024-04-19
32,2024-06-08,13.28,2.83,34.0,733.7,0,0,44.4,112,2024-07-07
44,2024-09-05,11.25,3.02,32.9,805.3,0,0,43.1,134,2024-10-02
24,2024-04-14,9.14,3.54,32.3,419.6,1,0,25.0,138,2024-04-23
50,2024-04-06,13.16,3.15,54.8,820.1,0,0,21.1,117,2024-05-03
39,2024-02-17,10.67,2.72,44.4,570.1,0,0,36.2,106,2024-03-10
33,2024-01-02,18.76,3.4,46.0,1124.8,0,0,33.0,115,2024-01-16
46,2024-07-01,17.37,3.83,44.8,1095.4,1,0,15.2,141,2024-07-12
26,2024-12-26,14.53,2.44,33.7,953.6,0,0,44.3,146,2025-01-19
37,2024-03-21,13.51,2.94,38.3,806.0,1,0,28.3,147,2024-04-15
15,2024-06-09,11.65,4.16,38.8,759.8,1,0,24.1,111,2024-07-06
49,2024-12-07,6.96,1.9,30.9,364.3,1,0,27.7,130,2024-12-21
32,2024-10-08,11.14,4.8,40.0,687.8,0,0,31.1,107,2024-10-16
40,2024-01-02,12.41,1.66,34.2,824.5,0,0,52.9,136,2024-01-28
24,2024-07-01,12.92,2.65,50.8,801.6,0,0,31.8,121,2024-07-10
44,2024-02-22,13.88,2.05,51.6,790.3,0,0,37.6,136,2024-03-15
4,2024-03-31,15.69,5.19,32.1,918.8,1,0,15.7,134,2024-04-15
6,2024-03-30,9.23,2.5,42.0,635.1,0,0,43.4,150,2024-04-16
26,2024-08-11,9.27,2.5,63.6,468.7,0,0,28.9,124,2024-08-18
37,2024-03-13,17.8,2.63,35.2,992.7,0,0,44.6,117,2024-03-21
41,2024-04-01,15.08,3.1,49.3,953.2,0,0,32.8,126,2024-04-20
23,2024-03-23,10.44,2.67,46.1,591.1,1,0,19.4,108,2024-03-31
33,2024-05-10,11.57,2.87,55.9,578.0,0,0,31.0,105,2024-05-30
28,2024-08-27,11.59,0.0,48.0,803.4,0,0,54.0,126,2024-09-25
49,2024-05-25,12.13,3.06,40.7,639.6,0,0,37.1,142,2024-05-28
33,2024-04-29,13.89,3.02,45.7,817.5,1,0,24.7,127,2024-05-26
21,2024-07-07,22.14,4.04,45.8,1278.8,1,0,21.2,139,2024-07-12
49,2024-08-12,12.76,4.31,44.1,741.7,0,0,28.2,109,2024-08-17
6,2024-01-06,14.65,2.81,31.8,808.3,0,0,40.2,122,2024-01-31
50,2024-11-20,5.25,3.82,57.4,372.4,0,0,20.1,131,2024-11-26
8,2024-11-30,10.06,1.9,55.7,612.5,1,0,14.4,117,2024-12-19
15,2024-08-07,16.92,3.77,34.6,1093.6,0,0,45.4,100,2024-08-11
42,2024-07-28,13.61,2.43,42.0,767.8,0,0,42.0,103,2024-07-31
37,2024-09-10,0.0,1.82,42.7,170.6,0,0,43.5,147,2024-09-16
49,2024-06-09,14.7,2.81,33.4,729.4,0,0,38.6,130,2024-06-25
38,2024-05-13,19.67,4.4,26.3,1053.5,0,0,32.0,113,2024-05-22
32,2024-05-08,4.02,3.18,38.3,381.2,1,0,23.1,113,2024-05-15
18,2024-02-28,18.08,4.5,41.4,1122.6,0,0,37.6,102,2024-03-24
1,2024-11-03,0.91,2.25,30.6,82.0,1,0,26.5,148,2024-11-09
7,2024-04-27,15.75,4.05,46.8,979.6,0,0,24.1,105,2024-04-30
15,2024-04-13,11.97,2.35,56.6,763.6,0,0,34.8,138,2024-04-17
3,2024-12-17,2.6,3.23,53.4,180.0,0,0,29.5,112,2025-01-12
26,2024-07-03,13.78,3.22,43.7,749.8,0,0,36.8,117,2024-07-17
39,2024-08-14,16.6,3.66,26.6,1061.7,1,0,25.3,113,2024-09-12
49,2024-03-30,13.46,3.25,52.2,860.2,0,0,31.3,142,2024-04-23
25,2024-04-11,14.34,2.26,46.5,974.6,0,0,41.1,101,2024-04-20
44,2024-09-22,10.35,3.88,49.2,762.3,1,0,8.7,117,2024-10-15
50,2024-06-13,4.55,4.73,64.4,299.7,0,1,5.4,114,2024-06-27
43,2024-02-23,14.77,2.42,36.8,787.8,0,0,42.7,113,2024-03-11
24,2024-10-31,19.0,1.16,16.3,1281.7,1,0,33.7,109,2024-11-16
17,2024-05-27,16.52,3.5,34.5,909.6,0,0,40.1,146,2024-06-18
49,2024-08-31,4.05,2.67,49.9,269.9,0,0,28.9,119,2024-09-06
13,2024-05-04,5.94,2.87,45.3,335.9,0,0,36.8,121,2024-05-06
21,2024-07-23,8.62,3.56,32.8,482.5,0,0,38.0,119,2024-08-14
4,2024-10-10,5.63,2.54,30.8,398.8,0,0,44.6,149,2024-11-07
40,2024-11-19,12.18,2.73,41.5,750.2,1,0,29.0,117,2024-12-06
33,2024-03-16,13.57,2.9,32.5,855.5,0,0,41.3,117,2024-03-20
5,2024-09-02,6.28,4.47,50.2,311.5,1,0,7.3,116,2024-09-06
12,2024-11-29,15.11,3.03,40.9,892.6,0,0,46.1,116,2024-12-15
28,2024-08-22,14.4,1.76,38.7,802.7,0,0,48.1,104,2024-09-17
28,2024-02-22,9.81,1.8,37.4,572.5,0,0,54.9,130,2024-03-11
41,2024-03-10,11.31,3.14,47.6,669.1,0,0,33.8,101,2024-03-19
14,2024-03-15,4.2,1.87,45.4,399.6,0,0,44.4,111,2024-04-03
47,2024-02-08,10.67,1.44,47.0,619.5,1,0,30.2,110,2024-02-13
23,2024-10-02,12.03,3.64,46.8,551.7,0,0,33.7,114,2024-10-16
42,2024-12-18,12.67,3.68,44.3,872.1,0,0,32.8,138,2025-01-16
12,2024-07-07,13.52,2.63,34.7,846.9,0,0,44.6,130,2024-07-26
2,2024-08-06,12.98,3.29,37.7,768.1,1,0,31.4,150,2024-08-09
3,2024-10-09,10.94,3.19,41.1,621.6,0,0,44.2,117,2024-10-15
19,2024-05-31,13.14,3.6,65.7,712.9,0,0,22.1,147,2024-06-02
48,2024-06-21,16.01,3.6,31.5,1115.5,0,0,33.0,102,2024-07-03
3,2024-08-02,11.62,0.39,40.8,701.2,0,0,52.3,125,2024-08-09
19,2024-04-21,13.27,2.76,46.0,657.2,0,0,39.5,140,2024-05-20
6,2024-01-23,11.26,3.52,42.0,701.5,1,0,25.4,127,2024-02-02
47,2024-07-26,9.41,2.59,55.7,661.3,0,0,29.8,147,2024-07-28
34,2024-10-27,14.09,3.04,41.9,858.0,0,0,37.5,116,2024-11-09
39,2024-01-27,9.78,3.75,42.7,514.6,1,0,25.9,101,2024-02-18
36,2024-03-20,13.54,3.08,53.1,733.4,0,0,33.7,139,2024-04-09
33,2024-04-05,12.11,4.51,63.1,653.4,0,0,18.7,103,2024-05-04
39,2024-10-20,10.78,4.13,59.1,768.8,0,0,18.2,139,2024-10-31
1,2024-07-03,10.69,2.88,43.6,635.5,0,0,37.7,137,2024-07-19
44,2024-07-14,9.97,2.8,44.5,463.8,0,0,43.4,143,2024-07-31
37,2024-08-23,5.42,0.15,45.5,355.7,0,0,53.7,124,2024-08-24
37,2024-04-10,13.53,2.67,46.5,823.2,0,0,36.3,145,2024-04-11
20,2024-09-17,12.93,1.65,36.5,739.7,1,0,31.5,108,2024-10-11
41,2024-01-12,15.4,3.22,54.4,842.3,1,0,12.1,122,2024-01-24
20,2024-02-11,9.87,3.15,47.1,507.3,0,0,38.9,106,2024-03-02
3,2024-10-24,19.58,3.7,44.6,1261.8,1,0,13.1,139,2024-11-21
46,2024-08-28,10.48,4.4,32.3,648.7,0,0,36.1,136,2024-09-05
12,2024-03-05,8.5,2.97,45.6,548.3,1,0,19.8,141,2024-03-28
6,2024-06-09,8.03,5.28,26.1,501.1,0,0,27.5,138,2024-06-16
32,2024-01-19,5.06,3.23,39.2,330.1,0,0,40.0,115,2024-02-10
12,2024-09-02,18.13,1.69,39.4,1050.4,1,0,34.0,103,2024-09-07
43,2024-10-02,17.48,2.44,47.9,1032.6,0,0,37.9,147,2024-10-11
23,2024-04-11,14.4,2.63,63.8,957.4,0,0,23.4,125,2024-04-25
1,2024-05-07,8.42,3.59,50.7,618.1,0,0,27.6,104,2024-05-22
48,2024-03-27,19.25,2.05,59.5,1056.9,0,0,37.4,147,2024-03-28
26,2024-05-22,10.59,2.7,51.5,618.9,0,0,34.7,150,2024-06-16
14,2024-04-09,10.92,2.84,56.3,722.6,0,0,29.5,122,2024-04-10
34,2024-03-31,17.75,2.55,63.6,1215.5,0,0,23.3,139,2024-04-26
27,2024-06-06,14.64,3.81,37.7,1020.7,0,0,35.5,101,2024-06-12
2,2024-11-09,20.8,3.64,37.0,1184.6,0,0,35.6,104,2024-11-30
38,2024-10-05,12.99,4.17,51.7,881.7,0,0,28.7,114,2024-10-26
21,2024-04-18,10.41,2.67,45.0,629.4,0,0,37.0,133,2024-05-02
35,2024-12-10,9.55,4.2,47.2,656.7,0,0,20.0,106,2024-12-26
45,2024-03-17,4.61,1.64,42.5,339.8,0,0,48.4,101,2024-03-20
31,2024-11-28,10.89,1.61,39.0,552.0,0,0,49.2,134,2024-12-25
34,2024-04-22,16.58,1.79,61.2,1038.7,0,0,30.0,139,2024-04-26
13,2024-07-16,14.4,3.01,34.0,944.2,0,0,45.6,137,2024-08-05
12,2024-03-15,12.08,4.2,51.9,723.3,0,0,14.4,140,2024-03-16
21,2024-10-05,8.02,2.4,50.2,461.5,0,0,43.7,140,2024-10-27
43,2024-04-25,12.91,2.52,29.2,648.7,0,0,49.1,130,2024-05-06
27,2024-11-14,16.05,2.78,36.7,1017.8,0,0,40.8,126,2024-11-28
18,2024-01-31,13.72,3.57,38.4,840.1,0,0,36.8,143,2024-02-01
39,2024-07-02,12.67,2.52,50.6,686.2,0,0,38.4,117,2024-07-09
43,2024-02-27,8.81,2.47,41.3,502.7,0,0,46.3,104,2024-03-11
46,2024-11-20,15.47,1.65,44.1,940.5,1,0,29.2,138,2024-12-11
15,2024-06-01,0.0,2.43,30.4,0.0,0,0,39.0,114,2024-06-19
36,2024-09-03,13.53,4.18,68.3,812.1,0,0,20.8,149,2024-09-11
30,2024-11-17,22.28,3.09,45.7,1196.9,0,0,40.7,121,2024-12-05
23,2024-07-14,5.97,2.26,50.0,465.9,0,0,39.1,143,2024-07-21
20,2024-01-21,11.03,4.24,39.6,663.3,0,0,35.3,102,2024-02-07
6,2024-03-21,11.97,2.41,38.5,630.2,0,0,48.0,133,2024-04-06
14,2024-03-18,10.15,4.42,64.1,412.2,0,0,17.1,122,2024-03-25
28,2024-11-29,16.15,4.4,25.8,1051.1,0,0,25.2,123,2024-12-05
45,2024-11-27,13.89,3.06,47.8,878.0,0,0,34.0,113,2024-12-13
44,2024-06-23,12.61,1.5,32.9,773.4,0,0,49.2,149,2024-07-11
10,2024-11-20,15.19,5.29,40.9,980.4,0,0,26.9,120,2024-12-19
34,2024-03-30,12.07,3.39,38.6,792.9,0,0,42.8,143,2024-04-14
5,2024-09-04,24.72,2.68,35.1,1498.7,0,0,36.8,121,2024-09-17
34,2024-05-23,12.61,3.96,45.4,736.0,0,0,26.6,102,2024-06-06
18,2024-03-28,12.78,3.7,19.3,733.5,0,0,35.1,144,2024-04-23
23,2024-04-01,5.16,4.31,41.8,343.2,0,0,33.3,109,2024-04-10
36,2024-06-02,9.83,2.34,44.1,701.3,1,0,31.0,113,2024-06-14
22,2024-05-03,16.59,3.32,31.4,987.1,0,0,46.6,143,2024-05-14
41,2024-03-18,6.66,1.81,60.1,517.6,0,0,31.9,145,2024-04-06
27,2024-05-01,3.37,3.67,39.1,232.0,0,0,41.3,146,2024-05-22
50,2024-02-16,12.13,2.98,42.6,758.2,0,0,42.9,121,2024-03-01
32,2024-12-19,17.48,3.28,39.1,1241.4,0,0,42.5,138,2024-12-27
15,2024-05-18,12.17,2.85,44.2,862.4,1,0,24.4,116,2024-06-07
39,2024-02-09,10.66,2.75,58.1,773.6,0,0,27.4,137,2024-02-17
21,2024-07-29,4.57,2.13,69.7,210.2,0,0,19.2,125,2024-08-25
27,2024-11-18,13.81,3.79,52.5,1003.9,1,0,7.8,102,2024-12-07
7,2024-05-11,14.65,4.49,55.9,872.1,0,0,21.7,121,2024-05-24
6,2024-11-04,4.87,2.44,62.2,274.2,0,0,27.4,123,2024-11-11
29,2024-08-10,16.54,3.55,47.5,819.5,0,0,31.0,113,2024-09-01
10,2024-09-26,15.06,3.43,60.7,929.9,0,0,25.5,119,2024-10-14
50,2024-04-18,16.53,3.01,52.9,905.1,1,0,15.8,125,2024-05-14
43,2024-01-14,14.33,1.47,46.4,892.7,0,0,42.4,102,2024-02-04
36,2024-05-06,14.61,1.7,48.5,784.0,0,0,41.9,107,2024-05-29
37,2024-12-03,14.08,2.22,26.8,988.8,0,0,50.0,139,2024-12-06
30,2024-10-15,15.47,0.86,47.9,972.6,0,0,44.4,117,2024-10-16
4,2024-10-13,4.72,4.41,29.6,465.9,1,0,19.4,131,2024-11-02
20,2024-11-16,6.0,3.37,28.7,277.9,0,0,39.6,128,2024-11-17
25,2024-05-16,9.06,2.97,46.9,667.3,1,0,18.6,128,2024-06-11
46,2024-04-27,11.48,0.81,33.9,544.6,0,0,54.0,121,2024-05-23
11,2024-12-03,13.55,1.18,44.9,829.8,0,0,42.7,124,2024-12-20
25,2024-07-27,13.3,3.0,46.4,747.4,0,0,37.3,142,2024-08-18
18,2024-04-18,16.47,4.97,46.8,952.3,0,0,19.3,149,2024-05-01
7,2024-04-11,16.59,2.3,36.0,954.3,0,0,50.5,113,2024-05-09
6,2024-11-16,8.51,3.86,54.0,437.5,0,0,25.3,134,2024-11-18
19,2024-01-20,12.95,2.52,44.1,676.5,0,0,39.3,149,2024-01-29
5,2024-01-23,8.61,3.06,49.4,481.1,0,0,38.8,100,2024-02-13
4,2024-09-26,11.25,4.21,33.0,684.1,1,0,15.6,140,2024-10-19
18,2024-01-01,13.29,2.65,43.2,890.3,0,0,38.5,125,2024-01-09
11,2024-03-03,0.0,2.31,56.0,23.6,0,0,26.0,149,2024-03-27
28,2024-12-27,21.64,4.42,54.7,1392.0,0,0,27.0,129,2025-01-10
1,2024-06-04,14.27,3.05,37.0,737.7,1,0,34.2,142,2024-06-29
16,2024-09-22,9.62,4.09,39.5,542.4,1,0,13.8,108,2024-09-30
23,2024-06-26,19.71,2.31,35.1,1239.4,0,0,42.8,107,2024-07-17
49,2024-02-03,10.61,4.41,38.4,664.1,0,0,33.8,147,2024-02-10
32,2024-03-08,12.53,3.27,31.0,682.9,1,0,23.3,126,2024-03-13
45,2024-10-04,10.05,3.43,43.6,677.8,0,0,36.4,128,2024-10-25
18,2024-02-04,18.61,3.13,51.3,1074.0,0,0,31.7,108,2024-02-24
23,2024-08-05,11.58,2.49,37.1,632.6,0,0,46.7,111,2024-08-14
22,2024-05-07,12.6,3.0,44.1,794.8,0,0,34.9,141,2024-05-25
45,2024-05-15,16.82,2.56,42.8,1009.4,0,0,43.2,115,2024-06-12
48,2024-12-13,14.34,3.96,55.6,818.6,1,1,4.3,129,2024-12-23
49,2024-08-09,11.78,2.8,38.9,662.4,1,0,26.6,116,2024-08-24
38,2024-08-12,16.44,1.5,39.2,900.9,0,0,44.0,113,2024-08-19
26,2024-05-07,22.15,1.32,36.5,1297.6,0,0,50.5,108,2024-05-23
28,2024-05-19,13.27,1.27,33.6,884.2,0,0,50.1,147,2024-06-14
50,2024-09-07,12.47,3.62,50.3,767.6,0,0,33.8,147,2024-09-26
15,2024-01-15,12.68,1.85,43.6,837.6,0,0,45.8,105,2024-01-20
18,2024-03-27,17.24,3.3,45.5,1075.8,0,0,36.3,118,2024-04-18
45,2024-08-07,9.6,3.14,57.7,527.2,0,0,26.9,128,2024-08-20
20,2024-08-15,10.89,2.94,58.3,521.3,0,0,19.2,119,2024-08-16
12,2024-02-03,5.85,3.44,28.5,276.9,0,0,31.4,136,2024-02-22
29,2024-10-14,7.26,3.16,51.5,382.2,0,0,30.6,113,2024-10-23
17,2024-07-17,9.93,0.29,47.3,535.8,0,0,53.6,103,2024-08-15
45,2024-03-27,11.78,2.68,40.4,785.1,0,0,42.7,117,2024-04-25
46,2024-10-01,19.08,3.43,48.3,1222.2,0,0,29.4,130,2024-10-21
16,2024-12-27,14.14,4.64,27.7,1025.6,0,0,31.2,109,2025-01-15
27,2024-06-03,8.35,4.69,59.6,440.0,0,0,14.9,141,2024-06-12
50,2024-04-13,9.09,1.64,50.1,673.1,0,0,45.2,100,2024-04-16
38,2024-04-19,17.5,2.65,36.3,1177.2,1,0,32.0,103,2024-04-21
11,2024-08-04,16.51,1.43,39.1,971.8,0,0,49.2,125,2024-08-18
30,2024-01-18,12.11,4.52,28.0,764.6,0,0,32.7,126,2024-01-28
31,2024-06-25,10.23,4.01,41.9,713.1,0,0,35.5,115,2024-07-23
33,2024-01-10,16.5,3.35,40.2,985.3,0,0,41.5,113,2024-01-19
2,2024-01-15,8.03,3.17,31.7,470.7,0,0,47.6,103,2024-01-22
15,2024-06-05,13.57,4.38,52.8,763.9,0,0,23.4,133,2024-06-29
43,2024-09-29,21.09,4.21,57.8,1076.6,0,0,25.2,119,2024-10-24
13,2024-11-18,12.82,4.16,44.7,774.9,1,0,11.6,106,2024-11-29
15,2024-02-01,8.9,3.46,41.9,477.1,0,0,35.2,120,2024-02-04
17,2024-03-30,13.64,2.65,49.3,732.5,0,0,28.1,147,2024-04-02
9,2024-06-02,10.12,3.77,44.8,641.0,0,0,34.2,113,2024-06-18
8,2024-07-28,6.42,3.82,34.2,269.3,0,0,39.7,145,2024-08-23
